Community,Replicate,Plate,mgCO2.7,mgCO2.14,CPM7,CPM14,pgRPC.7,pgRPC.14,ATP1,ATP4,ATP7,ATP14,mG7,mG14,mN7,mN14,mX7,mX14,mP7,mP14
WYM14,3,G,1.538132965,0.457696053,261000,77800,5.893229753,5.882982684,NA,2263,5939.6,1732.2,56,13.2,4.8,6.4,17.2,11.2,224,160.8
WYM14,4,G,0.294776825,0.237279854,238000,52400,1.238558088,4.528241485,4272.8,6521.6,6299.8,4262.8,6.4,31.2,4.8,14.4,5.2,16.8,51.6,587.6
WYM15,1,G,3.50E-01,8.10E-01,115200,262200,3.059580053,3.084743639,4676,12251.8,11306.8,12893.4,15.2,14,5.2,5.2,6,6,88.4,485.6
WYM15,2,G,6.40E-01,7.40E-01,59800,70000,10.72349778,10.52704346,6277.6,15988,8924.8,11030.2,18.4,13.6,4.4,6.8,5.2,5.6,370,790.4
WYM15,3,G,1.968661334,0.410176336,195200,89600,10.08535519,4.577860897,NA,4972,8544.4,4042.6,60.8,12,5.2,8.8,6.4,5.6,218,175.2
WYM15,4,G,0.655360642,0.254855079,350800,114800,1.868188832,2.219991978,413.4,7298,4252.4,5377.4,5.2,20,6,5.2,5.6,6.8,375.2,606
WYM16,1,G,2.70E-01,8.60E-01,18200,88200,14.60647468,9.744719923,4913.2,8587,4195,4674,6.8,8.4,6.8,6.8,6.4,5.6,29.6,308
WYM16,2,G,4.70E-01,6.20E-01,55000,84200,8.523082335,7.329260048,6609.2,9738.4,6383,7290.4,9.6,8,10,10,4.8,5.2,279.6,343.6
WYM16,3,G,1.772723026,0.325910545,84200,18600,21.05371765,17.52207233,NA,5169.2,7892.6,2433,78.4,12.4,7.6,6,6,5.6,52,146.8
WYM16,4,G,0.457696053,0.203227344,219200,46200,2.088029438,4.398860256,1154.8,7116.6,4430.8,3270.2,6.8,10,5.6,7.2,5.2,6.8,471.2,253.2
WYM17,1,G,3.40E-01,8.60E-01,109000,7800,3.150884589,110.7444344,5006.8,10694.4,8376,18821.2,11.2,14.4,12,9.2,6,5.6,200,538.4
WYM17,2,G,6.70E-01,9.60E-01,16800,31800,39.86173545,30.2798597,7608.6,14959,8828.8,10340.2,10,8.4,14.4,13.6,4.8,4.8,540.8,620.4
WYM17,3,G,1.794583299,0.44411981,153000,64200,11.72930261,6.917754044,NA,7676.2,9253,5442.8,58,9.6,12,8.8,6,5.6,277.2,267.2
WYM17,4,G,0.402615994,0.286849182,213400,30800,1.886672884,9.313285115,12522.2,9892.6,8025.8,4768,6.4,11.2,5.2,6.4,10,6.8,46.8,510
WYM18,1,G,3.30E-01,1.10E+00,319200,48800,1.048233156,21.61536065,6224.2,11470.6,4777.2,5629.6,4.8,8.4,5.2,5.2,4.8,6,44.4,460.8
WYM18,2,G,5.90E-01,7.80E-01,26600,128600,22.06962704,6.036223426,8329,10991.2,8017.8,6030,6.8,7.6,6,6.4,4.8,5.2,940.8,598.4
WYM18,3,G,2.121345687,0.354744208,67800,98000,31.28828447,3.619838855,NA,5062.2,6697.2,2662,50.4,18.4,4.8,5.2,6.8,6,207.2,117.2
WYM18,4,G,0.304906058,0.209423742,170800,104000,1.785164272,2.01368983,53,8009.2,5717.6,3033.6,5.2,9.2,5.2,4.4,4.8,6.8,51.2,382.8
WYM19,1,G,6.40E-01,1.20E+00,43600,100600,14.62788054,11.56646032,5826.2,7400,5834,7556.4,5.6,11.2,6.4,6.4,5.6,5.2,98.4,902.4
WYM19,2,G,1.00E+00,1.10E+00,24200,290000,41.75758444,3.88441635,14599.2,10232.2,6366.8,7289.6,8,8.4,6,7.6,4.8,5.2,748,547.2
WYM19,3,G,2.000127256,0.425601965,128800,128200,15.52893832,3.319828119,NA,4218,6471.6,3172,36,10.8,6.4,7.2,6,5.2,66.8,452
WYM19,4,G,0.698981669,0.514993487,146000,107400,4.787545675,4.795097641,1944.4,9099.2,6466.4,3790.6,5.2,10.8,5.2,4.8,5.2,6.4,46.4,677.6
WYM20,1,G,3.50E-01,8.00E-01,384800,236200,0.915965754,3.389454896,3758.6,2178.6,1248.4,1282.8,9.2,7.6,6.4,5.6,5.6,5.2,25.6,157.6
WYM20,2,G,7.30E-01,6.70E-01,61000,497200,11.89128653,1.339656457,6603.8,3152.4,1245,1826.4,9.6,6.4,6,8,5.2,5.2,115.6,222
WYM20,3,G,2.213527393,0.412718938,503600,345200,4.395407849,1.195593678,NA,1049.6,1690.6,1090.8,20.4,6.4,5.2,4.8,5.2,5.2,108,88
WYM20,4,G,0.471567666,0.368650802,215800,78600,2.185206979,4.690213765,10530.8,1144.2,1394.6,848.2,7.2,8,6,6,5.2,6.4,54,154
WYM23,1,G,3.40E-01,7.40E-01,195400,213600,1.734905267,3.486183163,9972,33200.6,28955.8,17429,6.8,6.8,3.6,5.2,5.6,5.6,22.8,46.4
WYM23,2,G,7.20E-01,6.20E-01,37800,74200,18.98829865,8.409076618,12699.6,27340,22102.8,16371.4,5.2,7.2,4.4,4.4,5.2,5.2,43.2,183.2
WYM23,3,G,2.05605893,0.412718938,239000,69800,8.602757029,5.912878764,NA,6655.2,14298.8,11168.2,2519.6,1217.2,4.8,5.2,16.8,12,54.4,145.2
WYM23,4,G,0.354744208,0.292780355,225800,91800,1.57105495,3.189328491,28.6,14593.4,17730.4,10434.2,5.2,8,5.2,4.8,5.2,6.8,52.4,119.6
WYM24,1,G,2.50E-01,7.60E-01,14000,32800,17.82054772,23.30164956,18.8,38.6,19.6,4779.6,3.6,26.8,4.4,5.2,5.2,5.6,16,72
WYM24,2,G,5.50E-01,5.90E-01,23000,41800,23.85268488,14.12297295,19.8,30,20.2,6945.8,3.6,13.2,4,5.2,4.8,5.6,44.4,735.6
WYM24,3,G,2.406465588,0.35019358,138000,73600,17.43815644,4.758064948,NA,57.6,4931,5125.8,33.6,19.6,6.4,8.4,6,5.2,65.2,58
WYM24,4,G,0.420414628,0.262139924,224800,17200,1.870171834,15.24069324,59.2,29,28.8,3113.4,5.2,6,4.8,5.2,5.6,6.8,52,1314.4
WYM26,1,G,3.90E-01,1.00E+00,34200,15800,11.48221682,63.6516229,6919.4,14656.8,1253.4,4018.4,4.4,8.4,4.8,5.2,5.6,5.6,14.4,108
WYM26,2,G,5.80E-01,6.20E-01,20200,55000,28.8998543,11.34460882,11845.4,10726.2,5944.8,5388,4.4,4.4,4,4.8,4.8,5.2,79.6,179.6
WYM26,3,G,1.914453349,0.373372031,164200,71600,11.6592774,5.214693171,NA,2170,6119,1325.6,9.6,6,4.8,4.8,5.6,5.2,396,65.2
WYM26,4,G,0.313187443,0.251267697,212600,35000,1.473130022,7.179077069,1766.2,8578.8,5170.4,2552.6,12.4,45.6,5.2,30,5.6,7.6,143.2,109.2
WYM28,1,G,3.10E-01,8.60E-01,151600,71800,2.038435601,11.91055088,21,27.2,12,2785.4,4.4,24.4,4.4,4.8,5.6,6.4,14.4,52.8
WYM28,2,G,5.40E-01,6.00E-01,47600,248800,11.26491916,2.399341971,26,26,16.6,10072.6,3.6,4.8,3.6,4.8,4.4,4.8,40.8,782
WYM28,3,G,2.326135975,0.39763168,456200,543200,5.098939007,0.732017083,NA,23,3307.6,3323,7.2,19.2,4.4,8,5.6,5.6,51.2,58.8
WYM28,4,G,0.245954792,0.262139924,138800,72600,1.772008585,3.610742751,13.4,26.6,22.2,14.4,5.2,6,4.8,4.4,5.2,6.8,50,71.6
WYM30,1,G,4.00E-01,7.20E-01,111600,105200,3.607670193,6.82279172,4666.6,4065,1670.8,3363.4,7.6,17.2,6.4,10,5.6,6.8,15.6,618.8
WYM30,2,G,6.40E-01,5.90E-01,11000,71000,58.61531161,8.361150139,8890,2205.4,2591.2,3930.6,11.2,12.4,7.2,10.8,5.2,6,717.6,492
WYM30,3,G,1.801912858,0.441439666,450400,46800,4.000694623,9.432471503,NA,3631,3668,1619.2,30,8.4,6,6,6,5.2,242.4,127.2
WYM30,4,G,0.336793088,0.317388107,71600,51200,4.703814077,6.198986466,14,2152,2420.2,2489.2,5.6,14.8,5.2,6.4,5.2,7.2,50.8,614
WYM31,1,G,2.90E-01,7.30E-01,408800,199000,0.721078339,3.664299075,4001.4,2345,1123.8,3630,4.8,7.2,4.4,5.2,5.6,6,46,1436
WYM31,2,G,6.80E-01,6.80E-01,57400,108600,11.85646088,6.300338844,8080.6,7316.6,2660.4,4130.2,5.2,5.2,4,4.8,5.2,6,950.4,441.6
WYM31,3,G,2.088519188,0.517986874,221000,65400,9.450313068,7.92028859,NA,3495,3844.6,962.6,9.6,7.2,4.8,4.8,5.6,5.6,54.8,131.6
WYM31,4,G,0.361649523,0.339000489,188000,60600,1.923667678,5.594067479,14,2980.4,1388.6,1509.8,5.2,6.8,5.2,4.8,5.2,7.2,45.6,875.6
WYM32,1,G,3.00E-01,8.30E-01,27800,166200,10.89426367,4.966683609,5472.6,10566.2,3228.2,8341,4.8,15.2,4.8,5.2,5.6,5.6,15.6,193.2
WYM32,2,G,6.60E-01,8.30E-01,29600,50400,22.14056224,16.37823047,7295.4,7526.4,6102,8093.8,10.4,23.6,4,5.2,5.2,5.6,126,227.2
WYM32,3,G,1.736714976,0.400118265,94800,62000,18.31977822,6.453520408,NA,3241.8,7619.2,1633.8,50,14.4,8,10,6.4,5.6,128.8,95.6
WYM32,4,G,0.407644999,0.304906058,297800,39800,1.368854932,7.660956223,3722.4,3705.6,5386.8,3871.6,15.2,26.4,12,4.4,5.2,6.4,716,149.2
WYM34,1,G,5.20E-01,1.00E+00,132200,44600,3.940943495,22.98536968,5566.8,4704.6,2870,6010.8,6.4,21.2,5.2,4.8,6,7.6,92,598
WYM34,2,G,9.70E-01,8.00E-01,121600,84000,7.995843268,9.48210245,7595.2,4539.4,4250.6,6060.8,11.6,32.4,5.6,5.2,5.2,8.4,710.4,437.2
WYM34,3,G,1.984349524,0.420414628,158600,134800,12.51166156,3.11880288,NA,3195,6496.2,1984.6,95.2,14,5.6,7.2,8,6,54,146.8
WYM34,4,G,0.509043994,0.395156206,336200,87200,1.514110631,4.531607872,824.4,2384.8,3180.2,2661.6,5.2,15.2,5.2,5.2,5.6,7.6,52.4,504.8
WYM35,1,G,2.70E-01,9.30E-01,1800,30200,150.808176,30.81224505,4494.6,10847.4,6457.2,13480.8,773.2,1211.2,4.4,5.2,45.6,118,399.6,3686.8
WYM35,2,G,5.00E-01,6.40E-01,8200,10400,61.35902458,61.9969642,3959.2,12906.4,7006.2,8733.4,1918,1786.4,4,4.4,134.8,131.2,2804.4,850
WYM35,3,G,2.162897641,0.359337129,28200,20400,76.6984979,17.61456513,NA,2519,6231.8,4625.8,732.4,400.8,5.6,5.6,54.8,23.6,52,860.8
WYM35,4,G,0.273345791,0.311102147,38400,19200,7.118379971,16.20323683,6.8,3654.4,5605.2,4761.4,4.8,1900,5.2,4.8,5.6,120,52,2732.8
WYM36,1,G,4.30E-01,9.30E-01,136000,91600,3.167905051,10.15862228,8403.6,38102.4,3797,11881.8,12.8,68.8,6,14.4,6,20,68.8,533.6
WYM36,2,G,7.30E-01,5.30E-01,161400,221200,4.541741178,2.410223675,11312.2,8665.4,11937.4,9662,38,51.2,10,12.4,8.8,18,103.6,308
WYM36,3,G,2.09669138,0.428212787,295200,133200,7.102613077,3.214810716,NA,6263.8,10033.8,2543.6,54.8,14.8,6.4,6,10.4,6.4,52.8,96.4
WYM36,4,G,0.368650802,0.296783048,673800,144800,0.547121997,2.049606688,203.6,20699,10018.2,3744,5.2,42,4.8,6.4,4.8,11.2,51.2,265.6
WYM37,1,G,2.50E-01,8.50E-01,59600,47200,4.27609193,18.02725261,2941.2,7487.6,1935.6,14225.6,5.2,74,5.2,10.4,8,6.4,22.8,157.2
WYM37,2,G,6.80E-01,6.60E-01,77000,31400,8.885932447,20.87135803,1336.2,13300.6,4283.4,4288.2,12.8,19.6,7.6,8,5.2,6.8,82.8,192
WYM37,3,G,2.05605893,0.373372031,284000,83800,7.23964412,4.455513497,NA,5139.6,4862.6,3428.2,64,22.8,6,6,6.4,5.6,102.8,482.8
WYM37,4,G,0.36630633,0.36630633,159800,85000,2.292279914,4.309486238,1738.8,5247.2,3138.4,1074.4,6.4,16.8,5.2,5.2,5.2,7.2,344.4,118.4
WYM38,1,G,2.70E-01,6.10E-01,55200,47800,4.951916501,12.83951892,4417,6660.4,3118.4,4348.8,8,11.6,8,10.4,7.6,6.8,15.6,71.2
WYM38,2,G,5.30E-01,4.30E-01,17000,22800,31.00246918,19.0117936,6152.8,8748.2,4325.4,4544.8,10.8,11.6,12.8,16,5.6,6.8,67.6,146
WYM38,3,G,1.976494255,0.313187443,64000,30400,30.88272274,10.30221851,NA,2748,7484.6,1553,10,10.8,7.2,9.2,6.4,6,132,55.2
WYM38,4,G,0.222221694,0.172833373,76200,34800,2.916295201,4.966476243,2090.2,4974.8,2929.4,1169.2,7.2,12.4,5.6,10,5.2,7.6,240.8,84.4
WYM40,1,G,2.90E-01,7.70E-01,37000,44600,7.752680582,17.31514415,6779.4,11859.8,2924,2020.8,10.4,14,5.2,5.2,7.6,5.2,202.8,881.6
WYM40,2,G,6.50E-01,5.60E-01,38400,38600,16.97437845,14.4571784,12140.8,8844.4,3234.8,1869.6,19.2,13.2,4.4,5.2,5.2,5.2,618,679.2
WYM40,3,G,2.299792689,0.330232787,91800,89200,25.05220794,3.702161291,NA,8342.8,7193.6,4188.6,212.4,52.4,4.8,5.6,7.6,6,216.4,1252
WYM40,4,G,0.438771153,0.253056825,224600,71600,1.953567022,3.534313199,14,8290.4,2980.4,1308.2,5.2,14.4,5.2,4.8,5.6,6.4,49.6,573.6
WYM41,1,G,2.80E-01,8.00E-01,88400,9800,3.178786829,82.11193476,5251.2,9336,3276,7454.8,11.2,18.8,6,6.8,8.4,7.6,44,780.4
WYM41,2,G,8.90E-01,6.50E-01,76000,45600,11.65332159,14.29421343,9092.6,5559.8,5068,6058.6,16.4,17.6,8.4,10.8,6,7.6,482.4,888.4
WYM41,3,G,1.116037225,0.392691815,134800,169800,8.279207897,2.312672646,NA,4642,6302,2989,116,24.8,5.2,5.6,6.4,6.8,75.2,390.8
WYM41,4,G,0.402615994,0.328066557,185200,49800,2.173952449,6.58768186,13.2,9423.4,5184.6,3513.2,5.2,21.6,5.2,6.8,5.2,8,46.8,635.2
WYM42,1,G,3.20E-01,8.90E-01,48400,48400,6.689353802,18.38984979,7149.2,5399.8,2540.8,6194.8,4.4,6,4.8,4.4,6.8,5.2,11.6,64.4
WYM42,2,G,7.70E-01,5.20E-01,127000,61600,6.080751411,8.506673491,10712.2,7929,4634.4,4687.2,3.6,4.4,4,4.4,4.8,4.8,94,218.8
WYM42,3,G,1.736714976,0.463209038,150200,179200,11.56268293,2.584871861,NA,7325.4,8326.6,1656.6,6,5.2,4.8,5.6,6,5.6,124.8,54
WYM42,4,G,0.304906058,0.269573052,339400,88600,0.898367878,3.042585241,7973,6657.2,4404,3338.8,5.2,5.6,5.2,4.8,5.2,6.4,51.2,109.2
WYM43,1,G,3.90E-01,8.40E-01,22200,53200,17.46829545,15.75386035,4092.2,4330.8,2265.8,5032.8,4.8,14.4,5.2,5.2,7.2,5.6,19.2,321.2
WYM43,2,G,0.804696961,0.655360642,17000,22200,47.33511533,29.52074965,10862.2,3936.4,3265.4,3837.6,6.4,6.4,4,4.8,4.4,5.6,194.4,388.8
WYM43,3,G,1.891552702,0.387796159,78200,56400,24.18865348,6.875818422,NA,4710,3587.6,1256.6,46,5.6,4.8,4.8,5.6,5.6,100.8,100.4
WYM43,4,G,0.306961484,0.368650802,98000,31800,3.132260038,11.59279251,14.4,3253,3251.8,1971,5.2,8.4,5.2,4.4,5.2,6.8,46,225.2
WYM44,1,G,3.00E-01,7.70E-01,61600,96400,4.850634,7.96957847,3951.4,10544.8,1926.4,6685.2,5.6,16.4,4.8,6.4,7.6,5.6,16.4,195.6
WYM44,2,G,0.850886323,0.371006026,40000,46400,21.27215807,7.995819516,6470.6,8549.2,4597,5057.2,9.6,8.8,5.6,6,5.2,5.2,132.4,261.6
WYM44,3,G,1.604660131,0.300824872,293200,68200,5.472919955,4.410921877,NA,4935.8,8348.4,1283.2,58.4,7.6,6,5.2,6,5.6,97.6,61.2
WYM44,4,G,0.294776825,0.313187443,309200,56400,0.95335325,5.552968843,1301.2,1621.8,4262.8,2157.6,5.6,13.6,5.2,5.2,5.2,6.8,270.4,181.2
WYT01,1,E,6.10E-01,3.80E-01,37600,109800,16.23265261,3.465710725,23.8,34.2,22.8,17.4,4,5.2,4.4,5.2,5.2,5.2,16,44.8
WYT01,2,E,7.00E-02,2.70E-01,29600,77800,2.366614242,3.489135177,6604.8,9345.8,3878.8,7403,8.4,14,4.8,4.8,5.2,6,382.8,606
WYT01,3,E,1.60E-01,1.90E-01,23000,115400,6.771398423,1.606824143,26.2,27.4,14.6,15.2,43.2,4.8,4.8,4.8,5.2,4.8,4.4,61.2
WYT01,4,E,3.90E-02,1.80E-01,86000,29400,0.453534548,6.113999089,5596.2,5653.2,4105,3769,14,8.8,6.4,5.2,6.4,6,697.2,1114.4
WYT02,1,E,6.20E-01,5.20E-01,76400,89200,8.077535289,5.807027733,8682.6,15568.4,14986.2,8706,13.6,25.2,10.4,9.2,6.4,5.2,276,478.8
WYT02,2,E,7.90E-02,2.30E-01,51200,88400,1.542868842,2.569711159,11353.4,9672.6,5512.6,12774.2,5.2,10,4.8,5.2,4.8,5.2,94.8,111.2
WYT02,3,E,1.60E-01,2.30E-01,41800,188600,3.848453482,1.240043438,8527.8,13090.8,5839.2,4935.2,384,26,8.4,9.6,5.6,5.2,28.4,446
WYT02,4,E,1.50E-02,3.60E-01,101800,27400,0.151378122,13.28367083,8781.6,3439,3957.4,3595.8,14,20.8,6.4,6,5.6,6,222.4,403.2
WYT03,1,E,5.80E-01,5.90E-01,232400,21000,2.483934544,28.1114414,7163.8,21864.8,26609.6,7218.8,18.8,22.8,7.6,7.2,13.6,21.2,869.6,1399.6
WYT03,2,E,3.20E-02,8.00E-02,1000,600,32.41804334,132.9588427,18134.8,12058.8,8870.4,13153.4,13.6,11.6,5.2,6.4,4.8,4.8,397.6,444.8
WYT03,3,E,1.50E-01,3.20E-01,53200,184000,2.764285073,1.736432251,9737.6,13371.2,9301.4,3828.2,795.6,25.6,9.6,7.2,8.8,10,28.4,690
WYT03,4,E,3.00E-02,4.20E-01,53400,89200,0.562218476,4.684283108,5281.2,4617.2,4775.6,5381.4,28,34.4,6.4,9.2,10,6.4,553.2,771.2
WYT04,1,E,6.40E-01,6.40E-01,183000,94200,3.485112522,6.770441523,9722.2,18882,12837.2,11591,8.4,21.6,9.6,8,6.8,6.8,457.2,787.6
WYT04,2,E,8.50E-02,1.90E-01,20800,58400,4.10548629,3.274502767,3861.8,1670,1560.6,3815.4,4,4.4,4,4,4.8,4.8,61.6,78.4
WYT04,3,E,2.00E-01,3.30E-01,46200,136200,4.235244083,2.424616646,11308.2,9731.6,7886.6,5214.4,564,17.2,5.6,7.6,5.6,6,15.6,567.2
WYT04,4,E,2.60E-02,4.50E-01,47600,133400,0.545473825,3.36967848,5951.2,4082.8,2416.2,2727.4,20,24.8,6.8,8.4,9.6,7.2,314.4,346
WYT05,1,E,7.00E-01,7.80E-01,238600,88200,2.929512441,8.846667897,6334.2,8527,9554,10637,6.8,9.2,5.2,6.4,5.6,4.8,193.6,845.2
WYT05,2,E,6.90E-02,2.20E-01,12600,69000,5.447251129,3.150123758,7293.8,6125.8,4142.4,7446,9.6,21.2,4,4,8,9.2,288.4,614
WYT05,3,E,1.60E-01,3.40E-01,113600,148400,1.427507192,2.299314399,8378.4,11539.8,8155.8,6972.6,698.8,10.8,5.6,6.8,4.8,5.6,10.8,718.8
WYT05,4,E,1.50E-02,4.50E-01,31400,67000,0.483154289,6.749706375,2003.6,5920.6,4217,3417.4,31.2,31.2,6.8,6.8,7.6,6,594.4,617.2
WYT06,1,E,5.10E-01,5.30E-01,1127200,64800,0.448977844,8.133363829,3102.4,2258.2,1340,3468.4,4,6,4.8,7.2,5.6,5.2,120.8,2558.8
WYT06,2,E,8.10E-02,2.40E-01,10600,139000,7.600117516,1.744301948,18.6,21,12.4,23.8,3.6,4,4,3.6,4.8,4.8,34.4,31.6
WYT06,3,E,1.40E-01,3.30E-01,86200,136600,1.63660153,2.385875149,3892.2,3668.2,2601.2,3578.2,2260.4,5.6,6.4,6.4,4.8,5.2,5.6,2031.6
WYT06,4,E,6.10E-02,6.80E-01,132600,256200,0.456746909,2.670635435,1691.4,2682.4,2097.6,2470.2,7.2,12.8,6.4,6,7.2,6.8,59.6,128.8
WYT07,1,E,5.90E-01,4.50E-01,987600,98000,0.594422923,4.642421409,7472.2,6371.4,8354.2,6642.2,16,13.2,11.6,6.4,6,6,90,468.4
WYT07,2,E,1.00E-01,2.20E-01,28400,79800,3.693846658,2.703691819,4674.8,5636.8,4202.8,9686.6,10.4,18.4,5.6,6.4,5.6,6.8,366,334
WYT07,3,E,2.00E-01,4.80E-01,26000,427200,7.699193187,1.12367514,6361,17878.8,9751.8,5685.8,502.4,19.2,6.8,8.4,4.8,5.6,14.4,516.4
WYT07,4,E,9.00E-02,7.30E-01,136600,452800,0.662018002,1.610414125,3293.2,5878.4,4606.2,4717.6,26.4,26.8,8.4,11.6,11.6,9.2,250.8,484
WYT08,1,E,8.30E-01,7.70E-01,101600,409400,8.207439503,1.876569039,7365,8736.6,7537.8,4264.6,10.8,7.2,5.2,5.2,8.8,4.8,207.2,343.6
WYT08,2,E,1.10E-01,1.80E-01,46200,148200,2.418444421,1.194068093,5043.8,5745.8,4474.4,8215.2,14.8,30,4.8,5.6,8,12,209.6,244
WYT08,3,E,3.00E-01,5.70E-01,55400,255800,5.393484737,2.218914561,8902,7502,5860.6,3572.8,460.8,8.4,4.4,5.6,5.6,5.2,14,330
WYT08,4,E,2.10E-02,4.50E-01,70400,109200,0.30381878,4.11643873,5346,4097.8,3557,4312.4,6.4,6.4,6,4.8,4.8,5.6,354,447.6
WYT09,1,E,5.50E-01,3.20E-01,87600,81400,6.2984479,3.925104842,6189,8183.4,8093.2,4736.4,10,15.6,5.2,5.2,8,6.8,182.8,602.8
WYT09,2,E,8.60E-02,2.20E-01,38200,76000,2.25705112,2.945525755,4154.8,3258,4828.2,9383.8,9.6,21.2,4.8,6,6.8,8.4,232,270.8
WYT09,3,E,1.40E-01,1.70E-01,33600,105000,4.304897859,1.633076462,7401,7213.4,5568.2,5171,331.2,20.4,4.8,5.6,6.4,9.6,16.8,769.2
WYT09,4,E,1.20E-01,3.80E-01,167400,117600,0.703899099,3.256330525,4365.4,2629,2551,3615.6,19.2,25.2,6.8,8,9.2,6.4,136,306.8
WYT10,1,E,8.30E-01,6.30E-01,80200,226400,10.39745453,2.771151268,22.6,21.4,34,6170,4,34.8,4.4,10,4.8,7.2,11.6,781.2
WYT10,2,E,6.50E-02,1.60E-01,27600,104000,2.33729838,1.559277087,3745.8,2390.8,3198.6,6281.6,7.2,12.4,4.4,3.2,4.8,5.2,149.2,153.6
WYT10,3,E,2.10E-01,2.60E-01,115000,266800,1.834728555,0.989446152,21.4,22.8,17.8,19.2,42.4,4.8,4.4,5.2,4.8,5.2,4,61.2
WYT10,4,E,1.40E-01,7.70E-01,183800,114400,0.74219059,6.715623816,5057,6267.4,5858.6,4457.6,31.2,30.8,7.6,7.6,7.2,7.2,381.6,482.8
WYT100,1,B,8.80E-01,7.50E-01,224800,384000,3.900654287,1.959538612,200.4,5913.4,21097.2,14249.4,48,142.4,4.4,19.6,7.6,9.6,614.8,3450.8
WYT100,2,B,3.00E-01,6.60E-01,97200,247200,3.053323543,2.651135284,108.6,8430,5847.6,6457.6,12,18,5.2,12.8,5.6,6,402.8,547.2
WYT100,3,B,2.60E-01,7.80E-01,709000,645200,0.372333192,1.215605689,369.2,3702.4,7782.2,6838.6,118,39.2,14.8,13.2,8.8,6,135.6,968.8
WYT100,4,B,1.50E-01,2.30E-01,572400,188600,0.265509125,1.240043438,4301.8,3129.4,5146.6,4301.8,17.2,19.2,6.4,7.2,6,7.2,513.2,338.8
WYT101,1,B,8.50E-01,7.80E-01,260600,244600,3.265104846,3.19000862,53.2,2731.6,9510.4,19508.2,26.8,148,9.6,7.2,5.6,15.2,358,1516.4
WYT101,2,B,3.20E-01,7.20E-01,9800,83800,33.03721674,8.610452036,224.8,4277.6,3238.6,3288,12,12,4.4,4.8,5.2,4.8,320.8,332.4
WYT101,3,B,3.90E-01,8.00E-01,49800,234800,7.885377818,3.409664593,744.8,576.6,1026.8,1161.6,18,10.8,4.4,4.8,5.6,5.2,80.4,105.2
WYT101,4,B,1.50E-01,1.90E-01,224200,48400,0.650529339,3.981445304,3323.8,4468.4,2274.4,3323.8,12.8,14,5.2,4.4,5.2,6.4,230,232.8
WYT102,1,B,9.60E-01,4.90E-01,149200,46000,6.453750257,10.6845981,27.8,3964.8,28812.2,14936.2,16.4,44.8,5.2,16,9.2,13.2,684.8,1280
WYT102,2,B,3.40E-01,5.30E-01,35400,185000,9.513929037,2.848875547,63.4,4886.4,5625.6,8714.4,5.6,6,4.8,4.8,5.2,5.2,139.2,226
WYT102,3,B,4.30E-01,5.20E-01,174200,251000,2.473220936,2.063692724,296,12909.8,11062.8,10248.6,36.4,13.2,5.2,5.2,6,5.6,110,272
WYT102,4,B,9.40E-02,5.40E-02,338200,95200,0.277664944,0.5712099,3495.8,5074.8,4034.6,3495.8,7.6,6.8,5.2,4.8,5.6,6.8,168.4,163.2
WYT103,1,B,1.20E+00,1.10E+00,228000,28400,5.440422674,38.38847468,222.6,3634.2,23635.4,15493,9.6,14.8,4.8,6,5.2,4.8,1390,1870.4
WYT103,2,B,4.10E-01,7.10E-01,58200,219200,7.047703374,3.222852287,221.4,5050.8,6175.2,6713.2,10.8,19.6,4.8,5.2,6,5.6,426.4,570.4
WYT103,3,B,3.20E-01,7.30E-01,160200,405200,2.021003271,1.790149256,433.6,4082.4,5080,3683.8,37.2,9.6,4.4,4.4,6,5.2,170.4,359.2
WYT103,4,B,2.30E-01,2.00E-01,617800,249000,0.36501598,0.816174072,4388.8,4477.8,4794.8,4388.8,11.6,17.6,5.2,4.4,5.2,6.8,363.2,435.2
WYT104,1,B,1.00E+00,7.10E-01,101400,15400,10.30441759,45.87332605,684.2,4621.6,30982.4,27988.4,76.4,423.2,5.6,6.8,6,26.8,1469.6,6657.6
WYT104,2,B,2.90E-01,4.40E-01,22600,157800,12.77949392,2.780552301,2669,7756.4,5213.2,4734.2,23.2,26.8,4.4,4.4,5.6,5.6,799.6,1100.4
WYT104,3,B,3.20E-01,7.80E-01,122600,289600,2.640821566,2.680450044,2831.2,2659.2,5669,6119.8,124,46.4,4.8,4.8,7.6,6,198,566.8
WYT104,4,B,1.50E-01,1.40E-01,196600,17800,0.75421393,7.992010168,3452.2,6602.6,3570,3452.2,21.2,32,4.8,4.4,5.2,6.8,590.4,764.8
WYT105,1,B,1.20E+00,9.30E-01,152600,20800,8.055203049,44.73700965,120.2,9929.2,39515.8,28608.6,63.2,148,9.6,10.4,7.2,7.6,385.2,2098
WYT105,2,B,3.00E-01,6.00E-01,22000,406800,13.49013856,1.483838134,296.8,9980.8,6991.8,7672,34.4,36.8,12.8,10.8,6.4,6.8,316.8,626.4
WYT105,3,B,3.50E-01,9.10E-01,293000,216800,1.179812317,4.187694123,86.4,7730.4,8509,6891.8,77.2,46.4,11.2,10.4,6.8,6,76.8,160.8
WYT105,4,B,1.50E-01,2.00E-01,403600,74800,0.382754951,2.676190145,5540.6,10340.4,6265,5540.6,25.6,26,12.8,7.6,6,6.8,230.8,307.6
WYT106,1,B,1.10E+00,9.20E-01,277000,295800,3.954364476,3.115032697,246.6,3950.6,15332,11051.4,59.6,80,6.8,8.4,8,7.6,714,1520.4
